#mip results PROTO15-TB2022-03
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 4 26 21.2551 0.443977 3.4504 0.30348 15468
0 4 27 22.4292 0.407727 2.794 0.508146 8561
0 4 28 21.6768 0.350265 2.8164 0.499461 8910
0 4 29 22.5034 0.352552 2.77673 0.535025 12823
0 4 30 21.3097 0.473614 3.13234 0.357343 9585
0 4 31 23.0515 0.520893 2.26262 0.838019 8025
0 4 32 21.824 0.318416 2.68388 0.383849 8184
0 4 33 21.4758 0.419932 2.99146 0.359758 9165
0 4 34 22.6918 0.361431 3.02535 0.373103 12910
0 4 35 21.6559 0.355787 2.89192 0.475191 7599
0 4 36 22.8892 0.464991 3.25936 0.463867 8942
0 4 37 21.7645 0.358401 3.14595 0.303944 10337
0 4 38 22.2657 0.363809 2.72069 0.52982 6716
0 4 39 21.7593 0.315077 2.58809 0.479715 8368
0 4 40 21.6491 0.32086 2.6665 0.364446 10081
0 4 41 27 -2 0 0 7695
0 4 42 20.7948 0.353347 2.61549 0.340093 10632
0 4 43 21.6089 0.437262 2.91208 0.339581 12917
0 4 44 22.2632 0.496121 2.35593 0.53926 6603
0 4 45 22.3342 0.354593 2.85994 0.433639 8153
0 4 46 21.4365 0.324879 2.8408 0.603463 12908
0 4 47 22.2377 0.51055 3.1403 0.540983 5759
0 4 48 21.757 0.438235 2.72854 0.596186 7934
0 4 49 21.5508 0.345304 2.74684 0.352398 9994
0 4 50 21.5128 0.334455 2.83563 0.398467 7875
0 4 51 20.9233 0.344343 2.77373 0.354035 10604
0 4 52 21.1132 0.357786 2.53672 0.43792 11458
0 4 53 21.1431 0.450232 3.06992 0.397306 6682
0 4 54 20.5699 0.450245 2.52259 0.563633 8581
0 4 55 20.6251 0.329331 2.39048 0.584472 11197
0 4 56 21.339 0.343149 3.00256 0.398302 8529
0 4 57 21.638 0.316992 3.07186 0.349635 8707
0 4 58 25 -2 0 0 9827
0 4 59 21.5336 0.331511 3.19038 0.281035 11189
0 4 60 20.9891 0.367218 3.17255 0.359637 6991
0 4 61 20.3751 0.395857 2.9632 0.405516 10997
0 4 62 20.6939 0.394851 2.85507 0.267453 11056
0 4 63 25 -2 0 0 10845
0 5 0 20.2443 0.288156 2.88472 0.486641 12429
0 5 1 20.0097 0.282241 2.85641 0.360391 12164
0 5 2 20.6509 0.288696 2.77547 0.432917 12177
0 5 3 19.7253 0.28649 2.51749 0.358027 14753
0 5 4 19.8122 0.344585 2.53225 0.355549 14558
0 5 5 20.0987 0.249186 2.58593 0.4542 13975
0 5 6 20.3135 0.268025 2.80095 0.469348 13467
0 5 7 20.5085 0.300977 2.65912 0.487747 14544
0 5 8 19.8937 0.292569 2.4939 0.30848 14120
0 5 9 21.0577 0.263024 2.77495 0.529467 13106
0 5 10 20.1132 0.24269 2.66626 0.401738 14209
0 5 11 19.914 0.30084 2.89848 0.306317 15141
0 5 12 20.3233 0.281374 2.51789 0.501557 14105
0 5 13 19.9583 0.311155 2.4072 0.470206 16214
0 5 14 20.1506 0.316111 2.51167 0.504534 13778
0 5 15 20.243 0.278175 2.80708 0.363758 15827
0 5 16 20.6539 0.287764 3.07011 0.277832 14201
0 5 17 20.8272 0.341152 2.54191 0.608905 14635
0 5 18 20.1233 0.274148 2.56085 0.323368 15458
0 5 19 20.6181 0.27401 2.49321 0.527121 17150
0 5 20 20.3296 0.280102 2.57962 0.459824 15427
0 5 21 20.4854 0.265987 2.76486 0.415137 14074
0 5 22 19.8361 0.309064 2.44557 0.490513 14894
0 5 23 20.1379 0.259848 2.4926 0.364727 17196
0 5 24 20.6721 0.301556 2.20137 0.65899 12903
0 5 25 19.7239 0.306625 2.47346 0.429852 17925
0 5 26 20.7623 0.273627 2.8013 0.394905 12886
0 5 27 20.3379 0.280716 2.50468 0.433944 17347
0 5 28 20.221 0.295573 2.43788 0.39982 18049
0 5 29 20.9374 0.284234 2.79597 0.413526 14766
0 5 30 19.9895 0.364387 2.96593 0.301935 15534
0 5 31 20.1501 0.322539 2.36972 0.429682 19828
0 5 32 20.9878 0.267235 2.47821 0.375107 18230
0 5 33 20.3314 0.390531 2.51621 0.503738 18448
0 5 34 20.5333 0.27023 2.55872 0.324044 15850
0 5 35 19.7502 0.286831 2.4335 0.387235 22778
0 5 36 20.5247 0.323236 2.55851 0.332849 17959
0 5 37 20.1233 0.347957 2.34818 0.462834 18525
0 5 38 20.7484 0.278259 2.52465 0.355339 22639
0 5 39 20.7932 0.29943 2.83127 0.350988 22671
0 5 40 21.2015 0.297607 2.46593 0.575316 15598
0 5 41 21.0571 0.285833 2.50286 0.51309 17638
0 5 42 20.6683 0.351844 2.75739 0.449935 17563
0 5 43 19.8476 0.294116 2.33019 0.482249 18379
0 5 44 19.9707 0.237243 2.36201 0.322823 20278
0 5 45 27.0815 0.364805 4.14159 0.342076 8566
0 5 46 20.8555 0.379332 2.67456 0.446092 15262
0 5 47 20.6829 0.277125 2.83348 0.375319 24480
0 5 48 20.6209 0.29931 2.51189 0.427185 19022
0 5 49 19.8694 0.316262 2.66994 0.255472 19248
0 5 50 20.6899 0.277965 2.66679 0.30284 20125
0 5 51 20.8972 0.291551 2.70024 0.385811 21072
0 5 52 20.0732 0.303957 2.37767 0.41333 18090
0 5 53 20.2754 0.349785 2.77683 0.391437 21979
0 5 54 19.8056 0.294744 2.48082 0.449766 20177
0 5 55 19.1836 0.492443 2.54259 0.581704 19407
0 5 56 20.0805 0.271806 2.6053 0.317795 23256
0 5 57 19.7749 0.295386 2.67454 0.320305 22674
0 5 58 20.5283 0.323457 2.53294 0.382644 17939
0 5 59 20.5468 0.304918 2.97592 0.518852 17109
0 5 60 19.7419 0.337864 2.52565 0.383658 22240
0 5 61 19.5343 0.386166 2.56178 0.358541 21770
0 5 62 20.0988 0.351225 2.69755 0.344407 16751
0 5 63 20.1544 0.266773 2.5974 0.337725 17670
0 6 0 21.2509 0.456359 2.70567 0.254378 10805
0 6 1 21.3337 0.430005 2.94424 0.254329 9338
0 6 2 20.3567 0.659196 2.55035 0.471535 9666
0 6 3 19.8271 0.400877 2.41623 0.317886 6791
0 6 4 20.685 0.504442 2.81249 0.246763 6250
0 6 5 19.9909 0.514675 2.66815 0.379089 7462
0 6 6 21.2998 0.461923 2.63474 0.381551 8849
0 6 7 21.1669 0.42935 2.6577 0.300106 5689
0 6 8 18.7788 0.566805 3.43512 0.449519 7426
0 6 9 20.7502 0.407193 2.49785 0.434703 7510
0 6 10 21.3538 0.930849 3.06994 0.540933 6461
0 6 11 19.7299 0.467236 2.4939 0.42204 7942
0 6 12 20.7046 0.468877 2.28502 0.328108 7268
0 6 13 21.3753 0.398687 2.2941 0.452478 5269
0 6 14 20.1064 0.578664 2.79283 0.331185 9331
0 6 15 20.3781 0.509804 2.46554 0.362923 6328
0 6 16 21.5094 0.434201 2.72526 0.350088 6406
0 6 17 20.9884 0.346402 2.63191 0.296506 7938
0 6 18 20.7921 0.512747 2.28629 0.598645 6317
0 6 19 21.7641 0.524017 2.28381 0.581765 4535
0 6 20 21.4961 0.443826 2.59708 0.484543 6735
0 6 21 21.3581 0.509252 2.46847 0.486737 8242
0 6 22 20.6929 0.429012 2.16587 0.514829 6033
0 6 23 20.8128 0.634413 2.24452 0.524283 6907
0 6 24 22.0363 0.472189 3.1391 0.312926 8092
0 6 25 20.8151 0.588082 2.2832 0.735494 5617
0 6 26 20.9004 -3 0 0 9501
0 6 27 21.4246 0.489505 2.58895 0.465703 5153
0 6 28 21.2191 0.456944 2.34401 0.380312 5428
0 6 29 21.7076 0.382285 2.89195 0.277798 6709
0 6 30 21.5667 0.438896 2.71574 0.393048 5894
0 6 31 20.9004 -3 0 0 5012
0 6 32 21.5738 0.651785 2.05242 0.512024 4754
0 6 33 21.9499 0.580244 2.80969 0.481115 4820
0 6 34 21.0834 0.560684 3.25278 0.330562 7582
0 6 35 22.1948 0.602259 2.69126 0.496364 4213
0 6 36 21.4602 0.405118 2.37733 0.365719 5739
0 6 37 20.6912 0.52263 2.21589 0.470312 6099
0 6 38 21.8964 0.585802 2.57864 0.367967 3976
0 6 39 21.3095 0.437195 2.75882 0.446571 4750
0 6 40 21.1876 0.441495 2.58932 0.330365 5167
0 6 41 21.5728 0.567338 2.38715 0.522919 4257
0 6 42 20.556 0.440626 2.6121 0.272156 4681
0 6 43 20.8872 0.432684 2.59879 0.323687 6451
0 6 44 20.9591 0.637566 2.46484 0.434193 3961
0 6 45 21.4869 0.505237 2.58401 0.461454 5471
0 6 46 21.0365 0.383121 2.75271 0.28973 7266
0 6 47 22.495 0.460814 3.06606 0.362146 3852
0 6 48 20.6319 0.601513 2.48333 0.372865 4980
0 6 49 20.5615 0.544559 3.08295 0.355116 5180
0 6 50 21.7174 0.45394 2.57386 0.373879 4121
0 6 51 20.4005 0.693494 2.70717 0.450552 5512
0 6 52 20.7383 0.504505 2.51128 0.268483 5636
0 6 53 21.4442 0.532672 3.1451 0.313173 3738
0 6 54 21.0822 0.445642 2.6262 0.280683 4431
0 6 55 21.8671 0.517998 2.49428 0.661859 4489
0 6 56 21.2912 0.461382 2.63115 0.358147 4526
0 6 57 19.9507 0.497326 2.54203 0.361482 5026
0 6 58 20.2378 0.527052 2.17321 0.571779 5871
0 6 59 20.4099 0.482616 2.52602 0.408173 6161
0 6 60 20.5781 0.399329 2.78948 0.308011 4442
0 6 61 20.397 0.538103 2.42213 0.566121 5720
0 6 62 20.4338 0.468217 2.64005 0.349239 5633
0 6 63 20.0868 0.482523 2.50857 0.368894 4698
0 7 0 19.7107 0.524358 2.47005 0.519563 6327
0 7 1 20.4642 -3 0 0 5749
0 7 2 20.329 0.383211 2.44067 0.510399 5778
0 7 3 20.9049 0.431471 2.39937 0.47675 5488
0 7 4 21.1014 0.362973 2.5397 0.547016 6070
0 7 5 20.2975 0.452364 2.32949 0.513875 6010
0 7 6 19.5915 0.550717 2.62965 0.39461 5851
0 7 7 20.4462 0.475794 2.46404 0.362965 6838
0 7 8 20.1209 0.397672 2.31493 0.457744 5967
0 7 9 20.3907 0.455474 2.36373 0.495719 5465
0 7 10 20.4171 0.491875 2.5052 0.664822 5251
0 7 11 20.4286 0.440109 2.41169 0.522088 6204
0 7 12 19.9864 0.398829 2.23041 0.348746 6340
0 7 13 20.7942 0.374626 2.77813 0.292375 6299
0 7 14 20.9042 0.336131 2.80524 0.324329 5535
0 7 15 21.0001 0.412306 2.3121 0.466939 6846
0 7 16 20.9308 0.471046 2.92395 0.383483 5449
0 7 17 20.8981 0.433596 2.54846 0.502225 6149
0 7 18 20.6882 0.392992 2.22254 0.533895 6701
0 7 19 20.6973 0.482114 2.17635 0.659264 7081
0 7 20 21.3092 0.37473 2.40775 0.484378 7150
0 7 21 19.9329 0.457612 2.61631 0.291469 5995
0 7 22 19.7743 0.886886 2.96248 0.459207 5851
0 7 23 20.2336 0.428333 2.72398 0.394648 7454
0 7 24 20.9637 0.441691 2.10913 0.609543 5489
0 7 25 20.4176 0.400092 2.58823 0.380194 7782
0 7 26 20.4642 -3 0 0 6573
0 7 27 20.9554 0.380126 2.46626 0.496928 7278
0 7 28 20.4105 0.394528 2.21608 0.684004 7233
0 7 29 21.1314 0.363564 2.65 0.3204 7374
0 7 30 20.862 0.426317 2.58718 0.408702 7267
0 7 31 21.3343 0.55469 2.41593 0.514193 8512
0 7 32 21.3822 0.389302 2.27715 0.601794 8180
0 7 33 21.9355 0.53329 2.41223 0.88767 7378
0 7 34 20.7935 0.35608 2.49179 0.450137 7518
0 7 35 20.8217 0.464588 2.26172 0.71453 10022
0 7 36 20.6449 0.386661 2.39988 0.437417 8411
0 7 37 20.2942 0.368693 2.41126 0.430995 9014
0 7 38 20.4581 0.429315 2.64846 0.233236 10720
0 7 39 20.493 0.36498 2.59313 0.323344 11818
0 7 40 21.6956 0.559654 2.77069 0.394556 8043
0 7 41 20.2871 0.376302 2.37154 0.484983 9618
0 7 42 20.9864 0.32261 2.56213 0.352314 9772
0 7 43 20.6297 0.353484 2.4653 0.625289 8033
0 7 44 20.0961 0.470923 2.4396 0.392605 10657
0 7 45 20.1099 0.395994 2.07104 0.50508 10060
0 7 46 21.4043 0.404788 2.71835 0.319694 7792
0 7 47 21.2241 0.388738 3.15544 0.458269 12392
0 7 48 19.8136 0.562469 2.32391 0.643933 9896
0 7 49 21.0154 0.361831 2.84828 0.318292 8227
0 7 50 20.2082 0.499992 2.55637 0.364705 11035
0 7 51 20.8472 0.382682 2.85726 0.446368 12319
0 7 52 20.487 0.407469 2.85612 0.272431 8035
0 7 53 19.7363 0.384465 2.94926 0.288527 12261
0 7 54 20.5342 0.821805 2.681 0.61063 9913
0 7 55 19.6476 0.407329 2.16347 0.507144 11530
0 7 56 20.128 0.364027 2.77176 0.217496 12211
0 7 57 25 -2 0 0 11588
0 7 58 20.4774 0.34455 2.24436 0.666401 10135
0 7 59 19.3298 0.479986 2.81181 0.290649 8741
0 7 60 20.2406 0.338825 2.45853 0.700416 12311
0 7 61 20.0714 0.378044 2.90921 0.335456 11585
0 7 62 19.714 0.375976 2.48676 0.710273 9752
0 7 63 18.8043 0.394059 3.06225 0.212333 10246
0 8 0 19.8319 0.489662 2.89678 0.385974 8127
0 8 1 21.1325 0.389936 2.42407 0.452692 8556
0 8 2 20.5619 0.477055 2.62836 0.360474 7707
0 8 3 20.2737 0.535727 2.59854 0.419238 10328
0 8 4 20.3507 0.381532 2.55416 0.269084 10166
0 8 5 20.4224 0.396916 2.6919 0.238879 8723
0 8 6 20.3263 0.498261 2.22418 0.603577 8998
0 8 7 20.6568 0.352595 2.48119 0.504759 10467
0 8 8 19.5813 0.39369 2.26324 0.444678 4842
0 8 9 21.1526 0.331855 2.27398 0.545305 10648
0 8 10 21.3774 0.421969 2.55298 0.375607 4145
0 8 11 20.6339 0.388837 2.23459 0.492754 8987
0 8 12 20.4837 0.492861 2.13195 0.571097 528
0 8 13 19.7927 0.401981 2.60023 0.250371 11596
0 8 14 21.0108 0.357724 2.59337 0.477233 8121
0 8 15 20.3851 0.520226 2.2627 0.552568 10588
0 8 16 21.4354 0.392079 2.57156 0.441585 10379
0 8 17 20.4565 -3 0 0 9157
0 8 18 20.5874 0.6344 2.16448 0.682034 11033
0 8 19 20.3562 0.413004 2.68409 0.324297 12182
0 8 20 20.5665 0.411805 2.28275 0.670313 10332
0 8 21 20.4234 0.542265 2.37349 0.695396 10329
0 8 22 20.4426 0.411229 2.42485 0.414243 9020
0 8 23 20.433 0.405037 2.5696 0.342015 10228
0 8 24 21.2763 0.412464 2.6017 0.304046 8680
0 8 25 20.3843 0.347427 2.38541 0.309346 14963
0 8 26 20.8056 0.344423 2.53481 0.422167 8460
0 8 27 21.266 0.447341 2.38983 0.488654 11822
0 8 28 20.5869 0.415416 2.3751 0.318457 12550
0 8 29 20.9827 0.463805 2.48565 0.474693 9265
0 8 30 20.5782 0.370423 2.45887 0.294402 11221
0 8 31 20.8096 0.453566 2.62418 0.461161 14962
0 8 32 20.6976 0.360201 2.23437 0.478849 13877
0 8 33 20.9507 0.35704 2.46012 0.343196 12917
0 8 34 20.7896 0.400001 2.71278 0.26663 9975
0 8 35 19.761 0.40138 2.55299 0.298389 17449
0 8 36 20.9009 0.360785 2.50462 0.368389 12294
0 8 37 20.6318 0.423022 2.19923 0.727942 11232
0 8 38 20.688 0.304587 2.32728 0.652543 18709
0 8 39 20.0775 0.451437 2.88947 0.324139 15561
0 8 40 20.6109 0.382381 2.7246 0.214612 10616
0 8 41 20.1924 0.488686 2.61427 0.402178 14032
0 8 42 20.7333 0.463237 2.25389 0.631477 12599
0 8 43 20.3097 0.345888 2.46488 0.299995 10004
0 8 44 19.3094 0.535529 2.87036 0.302864 15885
0 8 45 20.3591 0.30391 2.55978 0.301698 14351
0 8 46 20.2667 0.367792 2.80396 0.280953 9896
0 8 47 20.2422 0.450026 2.89161 0.400176 21404
0 8 48 20.7696 0.373242 2.39497 0.382097 12566
0 8 49 19.8736 0.410735 2.58877 0.324468 11437
0 8 50 20.4799 0.333124 2.34208 0.324505 15506
0 8 51 20.641 0.355888 2.8661 0.292723 13194
0 8 52 21.2808 0.371708 2.19041 0.697954 10512
0 8 53 20.3357 0.391101 2.86946 0.246968 17268
0 8 54 19.894 0.317446 2.4082 0.335624 14591
0 8 55 19.5597 0.405792 2.39198 0.334097 13032
0 8 56 20.0324 0.363261 2.52576 0.439893 15672
0 8 57 20.2421 0.458297 2.98242 0.43344 14083
0 8 58 20.8041 0.340152 2.59732 0.361904 12857
0 8 59 20.8611 0.317745 2.67107 0.306051 10125
0 8 60 20.409 0.353173 2.56961 0.32685 15815
0 8 61 20.4425 0.312617 2.88416 0.343775 12897
0 8 62 20.5161 0.397387 2.72976 0.432264 11010
0 8 63 20.8602 0.326285 2.72867 0.456722 12281
0 9 0 24.0112 0.593021 3.43781 0.245494 6311
0 9 1 22.4929 0.444139 2.96373 0.359073 6156
0 9 2 22.4056 0.560923 3.01904 0.394476 5300
0 9 3 21.2205 0.427085 2.80277 0.359668 4035
0 9 4 21.4473 0.519032 2.52281 0.366916 4418
0 9 5 21.3057 0.48655 2.89422 0.307761 4763
0 9 6 21.26 0.435101 2.93752 0.238198 5416
0 9 7 21.3173 0.740705 3.18794 0.331606 3689
0 9 8 21.5943 0.415983 2.69038 0.376049 5346
0 9 9 21.8591 0.523007 2.67799 0.567153 4214
0 9 10 21.4363 0.584388 3.05964 0.273369 3888
0 9 11 21.1806 1.08783 2.66935 0.598244 4735
0 9 12 21.9399 0.799127 2.42203 0.48728 4266
0 9 13 21.0406 0.417414 2.81148 0.375098 3752
