#mip results PROTO15-TB2022-03
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 4 33 3.64336 -3 0 0 86
0 4 34 5.25276 0.770099 0.219833 0.159659 260
0 4 35 3.64336 -3 0 0 95
0 4 36 3.64336 -3 0 0 92
0 4 37 3.64336 -3 0 0 142
0 4 38 3.64336 -3 0 0 65
0 4 39 3.64336 -3 0 0 114
0 4 40 3.64336 -3 0 0 126
0 4 41 3.64336 -3 0 0 86
0 4 42 3.64336 -3 0 0 125
0 4 43 3.31223 0.546239 0.512638 0.139139 218
0 4 44 3.64336 -3 0 0 93
0 4 45 3.64336 -3 0 0 89
0 4 46 4.03089 0.595576 0.785654 0.0682257 248
0 4 47 3.64336 -3 0 0 55
0 4 48 3.64336 -3 0 0 107
0 4 49 3.64336 -3 0 0 148
0 4 50 3.64336 -3 0 0 89
0 4 51 3.64336 -3 0 0 146
0 4 52 3.64336 -3 0 0 178
0 4 53 3.64336 -3 0 0 67
0 4 54 3.64336 -3 0 0 95
0 4 55 3.64336 -3 0 0 187
0 4 56 3.64336 -3 0 0 138
0 4 57 3.64336 -3 0 0 137
0 4 58 3.64336 -3 0 0 135
0 4 59 4 -2 0 0 231
0 4 60 3.64336 -3 0 0 92
0 4 61 3.64336 -3 0 0 184
0 4 62 3 -2 0 0 221
0 4 63 3.64336 -3 0 0 150
0 5 0 3.98333 -3 0 0 184
0 5 1 2.72257 1.19332 1.00675 0.176994 201
0 5 2 2.66805 0.82332 0.807601 0.273453 222
0 5 3 2.11202 8.71013 0.912734 0.41051 363
0 5 4 5.43164 0.683944 0.61149 0.40116 301
0 5 5 4.47435 0.586134 0.896135 0.297775 272
0 5 6 4.56663 2.3613 0.584206 0.359465 231
0 5 7 3.72612 0.399351 0.993443 0.228774 348
0 5 8 2 12.7316 0.908694 0.137743 247
0 5 9 4.93846 0.322325 0.1 0.421361 283
0 5 10 3.55092 0.51126 0.881783 0.188553 259
0 5 11 3.45996 0.503391 0.864503 0.0472808 310
0 5 12 4.72557 0.594187 0.292216 0.370335 296
0 5 13 3.2332 0.450208 0.89289 0.266157 439
0 5 14 3.98333 -3 0 0 198
0 5 15 3.69634 0.388642 0.978098 0.227693 400
0 5 16 4.60957 0.734135 0.377601 0.435242 311
0 5 17 7.23937 0.512429 0.523337 0.496463 274
0 5 18 3.81265 0.410493 0.968157 0.100999 403
0 5 19 5.20065 1.14106 0.744676 0.32453 464
0 5 20 4.01961 0.552353 1.0575 0.135762 393
0 5 21 3 -2 0 0 273
0 5 22 2.15393 7.67214 1.09323 0.150267 357
0 5 23 6.13295 0.550108 0.88919 0.432784 320
0 5 24 3.98333 -3 0 0 187
0 5 25 3 -2 0 0 551
0 5 26 3.17695 0.561419 0.712952 0.210093 245
0 5 27 3 -2 0 0 521
0 5 28 3.16883 1.47535 1.52884 0.181149 532
0 5 29 4.28538 0.563706 1.09077 0.179708 233
0 5 30 2 9.81815 2.22062 0.280543 453
0 5 31 5.59079 0.533509 1.38138 0.234526 721
0 5 32 3.98333 -3 0 0 609
0 5 33 5.35447 0.597556 1.38573 0.200632 665
0 5 34 4.41071 0.44118 0.759002 0.119309 282
0 5 35 3.90957 0.750301 1.74089 0.126977 979
0 5 36 2.76307 1.97721 1.60857 0.253247 566
0 5 37 2 2.79515 1.23805 0.11702 402
0 5 38 2 10.1382 2.29455 0.1151 1095
0 5 39 5.43605 0.559765 1.90699 0.115455 1595
0 5 40 4.41812 1.36511 0.967335 0.282095 473
0 5 41 4.82309 0.633362 1.72687 0.149975 779
0 5 42 5.02575 0.555319 1.44308 0.123015 495
0 5 43 4.27991 0.650015 0.446233 0.328619 347
0 5 44 4.67755 0.540714 1.74147 0.120675 1081
0 5 45 5.39537 0.862277 1.80988 0.232424 659
0 5 46 5.7806 0.645623 0.199163 0.382217 307
0 5 47 4.12387 0.475205 1.47743 0.163234 1420
0 5 48 4.54131 0.583687 1.55768 0.30417 739
0 5 49 4.18702 0.460067 0.844615 0.291059 403
0 5 50 4.98106 0.568569 1.81751 0.334345 1137
0 5 51 4.23546 0.471316 1.05997 0.166934 568
0 5 52 2.00006 12.6323 0.974306 0.212039 337
0 5 53 2 -2 0 0 1485
0 5 54 5.21804 0.680978 2.01968 0.154465 962
0 5 55 3 -2 0 0 441
0 5 56 3.22735 1.57168 1.70793 0.170501 1044
0 5 57 4.03531 0.470232 0.761235 0.184959 736
0 5 58 4.08919 0.575339 1.67174 0.431357 636
0 5 59 4 -2 0 0 354
0 5 60 5.32078 0.690954 1.97932 0.0817283 1876
0 5 61 4.79762 0.600688 0.974846 0.242883 435
0 5 62 2.94331 1.35252 0.389994 0.250076 327
0 5 63 2 11.3828 1.21211 0.0962384 442
0 6 0 4.1362 -3 0 0 183
0 6 1 4.1362 -3 0 0 134
0 6 2 4.1362 -3 0 0 141
0 6 3 4.1362 -3 0 0 72
0 6 4 4.1362 -3 0 0 66
0 6 5 4.1362 -3 0 0 100
0 6 6 4.1362 -3 0 0 135
0 6 7 4.1362 -3 0 0 46
0 6 8 4.1362 -3 0 0 101
0 6 9 4.1362 -3 0 0 107
0 6 10 4.1362 -3 0 0 75
0 6 11 4.1362 -3 0 0 58
0 6 12 4.1362 -3 0 0 87
0 6 13 4.1362 -3 0 0 54
0 6 14 4.1362 -3 0 0 119
0 6 15 4.1362 -3 0 0 59
0 6 16 4.1362 -3 0 0 65
0 6 17 4.1362 -3 0 0 98
0 6 18 4.1362 -3 0 0 74
0 6 19 4.1362 -3 0 0 46
0 6 20 4.1362 -3 0 0 68
0 6 21 4.1362 -3 0 0 94
0 6 22 4.1362 -3 0 0 62
0 6 23 4.1362 -3 0 0 77
0 6 24 4.1362 -3 0 0 103
0 6 25 4.1362 -3 0 0 48
0 6 26 4.1362 -3 0 0 129
0 6 27 4.1362 -3 0 0 59
0 6 28 4.1362 -3 0 0 46
0 6 29 4.1362 -3 0 0 71
0 6 30 4.1362 -3 0 0 51
0 6 31 4.1362 -3 0 0 43
0 6 32 4.1362 -3 0 0 58
0 6 33 4.1362 -3 0 0 33
0 6 34 4.1362 -3 0 0 96
0 6 35 4.1362 -3 0 0 46
0 6 36 4.1362 -3 0 0 53
0 6 37 4.1362 -3 0 0 65
0 6 38 4.1362 -3 0 0 45
0 6 39 4.1362 -3 0 0 34
0 6 40 4.1362 -3 0 0 49
0 6 41 4.1362 -3 0 0 44
0 6 42 4.1362 -3 0 0 43
0 6 43 4.1362 -3 0 0 71
0 6 44 4.1362 -3 0 0 37
0 6 45 4.1362 -3 0 0 56
0 6 46 4.1362 -3 0 0 79
0 6 47 4.1362 -3 0 0 30
0 6 48 4.1362 -3 0 0 39
0 6 49 4.1362 -3 0 0 43
0 6 50 4.1362 -3 0 0 33
0 6 51 4.1362 -3 0 0 44
0 6 52 4.1362 -3 0 0 51
0 6 53 4.1362 -3 0 0 39
0 6 54 4.1362 -3 0 0 51
0 6 55 4.1362 -3 0 0 58
0 6 56 4.1362 -3 0 0 37
0 6 57 4.1362 -3 0 0 48
0 6 58 4.1362 -3 0 0 41
0 6 59 4.1362 -3 0 0 73
0 6 60 4.1362 -3 0 0 51
0 6 61 4.1362 -3 0 0 56
0 6 62 4.1362 -3 0 0 67
0 6 63 4.1362 -3 0 0 42
0 7 0 3.53024 -3 0 0 66
0 7 1 3.53024 -3 0 0 73
0 7 2 3.53024 -3 0 0 54
0 7 3 3.53024 -3 0 0 56
0 7 4 3.53024 -3 0 0 65
0 7 5 3.53024 -3 0 0 82
0 7 6 3.53024 -3 0 0 62
0 7 7 3.53024 -3 0 0 52
0 7 8 3.53024 -3 0 0 46
0 7 9 3.53024 -3 0 0 48
0 7 10 3.53024 -3 0 0 53
0 7 11 3.53024 -3 0 0 78
0 7 12 3.53024 -3 0 0 56
0 7 13 3.53024 -3 0 0 85
0 7 14 3.53024 -3 0 0 51
0 7 15 3.53024 -3 0 0 82
0 7 16 3.53024 -3 0 0 55
0 7 17 3.53024 -3 0 0 71
0 7 18 3.53024 -3 0 0 71
0 7 19 3.53024 -3 0 0 88
0 7 20 3.53024 -3 0 0 95
0 7 21 3.53024 -3 0 0 63
0 7 22 3.53024 -3 0 0 69
0 7 23 3.53024 -3 0 0 77
0 7 24 3.53024 -3 0 0 66
0 7 25 3.53024 -3 0 0 91
0 7 26 3.53024 -3 0 0 71
0 7 27 3.53024 -3 0 0 96
0 7 28 3.53024 -3 0 0 75
0 7 29 3.53024 -3 0 0 75
0 7 30 3.53024 -3 0 0 89
0 7 31 3.53024 -3 0 0 113
0 7 32 3.53024 -3 0 0 111
0 7 33 3.53024 -3 0 0 103
0 7 34 3.53024 -3 0 0 100
0 7 35 3.53024 -3 0 0 137
0 7 36 3.53024 -3 0 0 118
0 7 37 3.53024 -3 0 0 116
0 7 38 3.53024 -3 0 0 167
0 7 39 3.76041 0.544624 0.910283 0.0363958 277
0 7 40 3.53024 -3 0 0 105
0 7 41 3.53024 -3 0 0 129
0 7 42 3.53024 -3 0 0 143
0 7 43 3.53024 -3 0 0 91
0 7 44 4.43628 0.785866 0.331447 0.242055 203
0 7 45 3.53024 -3 0 0 154
0 7 46 3.53024 -3 0 0 87
0 7 47 3.34755 0.547785 0.712295 0.0522051 343
0 7 48 3.53024 -3 0 0 119
0 7 49 3.53024 -3 0 0 109
0 7 50 3.53024 -3 0 0 178
0 7 51 2.91181 0.527106 0.665876 0.036148 204
0 7 52 3.53024 -3 0 0 109
0 7 53 3.16406 0.38465 0.678736 0.0407391 274
0 7 54 2.82009 0.50384 0.44646 0.150262 204
0 7 55 3.53024 -3 0 0 170
0 7 56 2.83352 1.0556 0.517268 0.0961055 226
0 7 57 4 -2 0 0 241
0 7 58 3.53024 -3 0 0 156
0 7 59 3.53024 -3 0 0 108
0 7 60 2 10.4164 1.27972 0.142643 271
0 7 61 3.53024 -3 0 0 168
0 7 62 3.53024 -3 0 0 144
0 7 63 3.53024 -3 0 0 196
0 8 0 3.55029 -3 0 0 47
0 8 1 3.55029 -3 0 0 57
0 8 2 3.55029 -3 0 0 52
0 8 3 3.55029 -3 0 0 78
0 8 4 3.55029 -3 0 0 78
0 8 5 3.55029 -3 0 0 57
0 8 6 3.55029 -3 0 0 56
0 8 7 3.55029 -3 0 0 82
0 8 8 3.55029 -3 0 0 50
0 8 9 3.55029 -3 0 0 76
0 8 10 3.55029 -3 0 0 31
0 8 11 3.55029 -3 0 0 54
0 8 12 3.55029 -3 0 0 11
0 8 13 3.55029 -3 0 0 96
0 8 14 3.55029 -3 0 0 67
0 8 15 3.55029 -3 0 0 71
0 8 16 3.55029 -3 0 0 67
0 8 17 3.55029 -3 0 0 71
0 8 18 3.55029 -3 0 0 61
0 8 19 3.55029 -3 0 0 114
0 8 20 3.55029 -3 0 0 72
0 8 21 3.55029 -3 0 0 63
0 8 22 3.55029 -3 0 0 70
0 8 23 3.55029 -3 0 0 71
0 8 24 3.55029 -3 0 0 71
0 8 25 3.55029 -3 0 0 128
0 8 26 3.55029 -3 0 0 80
0 8 27 3.55029 -3 0 0 84
0 8 28 3.55029 -3 0 0 98
0 8 29 3.55029 -3 0 0 85
0 8 30 3.55029 -3 0 0 76
0 8 31 3.55029 -3 0 0 136
0 8 32 3.55029 -3 0 0 106
0 8 33 3.55029 -3 0 0 124
0 8 34 3.55029 -3 0 0 86
0 8 35 3.55029 -3 0 0 180
0 8 36 3.55029 -3 0 0 83
0 8 37 3.55029 -3 0 0 70
0 8 38 4.37427 1.38134 0.349979 0.208867 231
0 8 39 3.55029 -3 0 0 169
0 8 40 3.55029 -3 0 0 69
0 8 41 3.55029 -3 0 0 136
0 8 42 3.55029 -3 0 0 86
0 8 43 3.55029 -3 0 0 74
0 8 44 3.55029 -3 0 0 133
0 8 45 3.55029 -3 0 0 138
0 8 46 3.55029 -3 0 0 76
0 8 47 4.61545 0.945106 0.184529 0.288467 318
0 8 48 3.55029 -3 0 0 96
0 8 49 3.55029 -3 0 0 67
0 8 50 3.55029 -3 0 0 176
0 8 51 3.55029 -3 0 0 134
0 8 52 3.55029 -3 0 0 68
0 8 53 3.69585 1.03841 0.541424 0.0811683 215
0 8 54 3.55029 -3 0 0 152
0 8 55 3.55029 -3 0 0 110
0 8 56 3.55029 -3 0 0 158
0 8 57 3.55029 -3 0 0 166
0 8 58 3.55029 -3 0 0 121
0 8 59 3.55029 -3 0 0 79
0 8 60 3.55029 -3 0 0 184
0 8 61 3.55029 -3 0 0 109
0 8 62 3.55029 -3 0 0 100
0 8 63 3.55029 -3 0 0 113
0 9 0 4.03531 -3 0 0 83
0 9 1 4.03531 -3 0 0 80
0 9 2 4.03531 -3 0 0 66
0 9 3 4.03531 -3 0 0 33
0 9 4 4.03531 -3 0 0 37
0 9 5 4.03531 -3 0 0 37
0 9 6 4.03531 -3 0 0 62
0 9 7 4.03531 -3 0 0 35
0 9 8 4.03531 -3 0 0 50
0 9 9 4.03531 -3 0 0 42
0 9 10 4.03531 -3 0 0 31
0 9 11 4.03531 -3 0 0 29
0 9 12 4.03531 -3 0 0 40
0 9 13 4.03531 -3 0 0 19
0 9 14 4.03531 -3 0 0 67
0 9 15 4.03531 -3 0 0 35
0 9 16 4.03531 -3 0 0 30
0 9 17 4.03531 -3 0 0 48
0 9 18 4.03531 -3 0 0 36
0 9 19 4.03531 -3 0 0 26
0 9 20 4.03531 -3 0 0 29
0 9 21 4.03531 -3 0 0 47
0 9 22 4.03531 -3 0 0 34
0 9 23 4.03531 -3 0 0 41
0 9 24 4.03531 -3 0 0 69
0 9 25 4.03531 -3 0 0 26
0 9 26 4.03531 -3 0 0 58
0 9 27 4.03531 -3 0 0 23
0 9 28 4.03531 -3 0 0 38
0 9 29 4.03531 -3 0 0 27
0 9 30 4.03531 -3 0 0 19
0 9 31 4.03531 -3 0 0 17
0 9 32 4.03531 -3 0 0 27
0 9 33 4.03531 -3 0 0 18
0 9 34 4.03531 -3 0 0 49
0 9 35 4.03531 -3 0 0 28
0 9 36 4.03531 -3 0 0 24
0 9 37 4.03531 -3 0 0 33
0 9 38 4.03531 -3 0 0 23
0 9 39 4.03531 -3 0 0 16
0 9 40 4.03531 -3 0 0 21
0 9 41 4.03531 -3 0 0 24
0 9 42 4.03531 -3 0 0 28
0 9 43 4.03531 -3 0 0 45
0 9 44 4.03531 -3 0 0 13
0 9 45 4.03531 -3 0 0 13
0 9 46 4.03531 -3 0 0 50
0 9 47 4.03531 -3 0 0 14
0 9 48 4.03531 -3 0 0 6
0 9 49 4.03531 -3 0 0 30
0 9 50 4.03531 -3 0 0 26
0 9 51 4.03531 -3 0 0 21
0 9 52 4.03531 -3 0 0 32
0 9 53 4.03531 -3 0 0 10
0 9 54 4.03531 -3 0 0 29
0 9 55 4.03531 -3 0 0 33
0 9 56 4.03531 -3 0 0 36
0 9 57 4.03531 -3 0 0 27
0 9 58 4.03531 -3 0 0 29
0 9 59 4.03531 -3 0 0 48
0 9 60 4.03531 -3 0 0 15
0 9 61 4.03531 -3 0 0 27
0 9 62 4.03531 -3 0 0 26
0 9 63 4.03531 -3 0 0 27
0 10 0 4.36471 -3 0 0 107
0 10 1 4.36471 -3 0 0 107
0 10 2 4.36471 -3 0 0 169
0 10 3 6.56422 0.466445 0.655385 0.206246 266
0 10 4 4.36471 -3 0 0 162
0 10 5 4.36471 -3 0 0 142
0 10 6 4.36471 -3 0 0 125
0 10 7 2.89996 0.9421 0.955801 0.362347 410
0 10 8 4.36471 -3 0 0 148
0 10 9 4.36471 -3 0 0 177
0 10 10 4.09989 0.416098 0.669945 0.215307 222
0 10 11 4.36471 -3 0 0 158
0 10 12 4.36471 -3 0 0 192
0 10 13 3 -2 0 0 333
0 10 14 4.36471 -3 0 0 116
0 10 15 5.6939 0.991491 0.168899 0.249659 263
0 10 16 4 -2 0 0 335
0 10 17 4.36471 -3 0 0 126
0 10 18 3.86615 0.55033 1.13203 0.107271 204
0 10 19 4.18428 0.507777 1.07562 0.219048 453
0 10 20 4.36471 -3 0 0 161
0 10 21 4.36471 -3 0 0 166
0 10 22 4.00843 0.614353 0.74731 0.308322 222
0 10 23 4.36471 -3 0 0 143
0 10 24 4.36471 -3 0 0 118
0 10 25 5.31435 0.706175 1.50342 0.580231 537
0 10 26 4.36471 -3 0 0 127
0 10 27 5.69829 0.574031 0.325786 0.45081 269
0 10 28 5.53034 0.528775 1.0574 0.113909 361
0 10 29 4.36471 -3 0 0 141
0 10 30 4.36471 -3 0 0 196
0 10 31 5.46024 0.682726 0.966914 0.316615 671
0 10 32 4.83428 0.541084 1.09492 0.114462 428
0 10 33 7.77661 0.804744 0.311834 0.786456 294
0 10 34 4.36471 -3 0 0 126
0 10 35 4.31678 0.67894 1.51321 0.344003 816
0 10 36 4.92792 0.628187 0.66555 0.210079 253
0 10 37 4.36471 -3 0 0 136
0 10 38 5.48382 0.623834 0.988016 0.114591 927
0 10 39 5.89452 0.72898 0.734933 0.154825 434
0 10 40 4.11462 0.612817 0.980766 0.234998 209
0 10 41 4.36471 -3 0 0 453
0 10 42 4.00166 0.519559 0.924959 0.310031 262
0 10 43 4.36471 -3 0 0 171
0 10 44 5.60949 0.779411 0.648853 0.307739 578
0 10 45 10.6309 2.61407 5 0.90528 341
0 10 46 4.36471 -3 0 0 135
0 10 47 5.02363 0.581745 1.36436 0.139184 1190
0 10 48 4.97937 0.700743 0.800585 0.10515 282
0 10 49 2 -2 0 0 205
0 10 50 4.23548 0.520403 0.997749 0.0872094 437
0 10 51 4.36471 -3 0 0 184
0 10 52 4.36471 -3 0 0 186
0 10 53 6 -2 0 0 663
0 10 54 5 -2 0 0 361
