#mip results PROTO15-TB2022-03
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 4 37 32.3226 -3 0 0 142
0 4 38 32.3226 -3 0 0 65
0 4 39 32.3226 -3 0 0 114
0 4 40 32.3226 -3 0 0 126
0 4 41 32.3226 -3 0 0 86
0 4 42 32.3226 -3 0 0 125
0 4 43 29.6499 25.6007 19.2902 0.324319 218
0 4 44 32.3226 -3 0 0 93
0 4 45 32.3226 -3 0 0 89
0 4 46 32.2253 14.0563 20 0.327879 248
0 4 47 32.3226 -3 0 0 55
0 4 48 32.3226 -3 0 0 107
0 4 49 32.3226 -3 0 0 148
0 4 50 32.3226 -3 0 0 89
0 4 51 32.3226 -3 0 0 146
0 4 52 32.3226 -3 0 0 178
0 4 53 32.3226 -3 0 0 67
0 4 54 32.3226 -3 0 0 95
0 4 55 32.3226 -3 0 0 187
0 4 56 32.3226 -3 0 0 138
0 4 57 32.3226 -3 0 0 137
0 4 58 32.3226 -3 0 0 135
0 4 59 29.018 17.2986 20 0.345545 231
0 4 60 32.3226 -3 0 0 92
0 4 61 32.3226 -3 0 0 184
0 4 62 33.5818 14.9824 19.6 0.329546 221
0 4 63 32.3226 -3 0 0 150
0 5 0 34.6651 -3 0 0 184
0 5 1 25 -2 0 0 201
0 5 2 26 -2 0 0 222
0 5 3 23 -2 0 0 362
0 5 4 23 -2 0 0 301
0 5 5 32.9377 11.4723 19.9408 0.396371 272
0 5 6 35.304 3.88572 11.1567 0.349711 231
0 5 7 25 -2 0 0 348
0 5 8 35.6925 10.7844 20 0.426218 247
0 5 9 26.0583 18.4218 20 0.543409 283
0 5 10 25.3662 14.4918 20 0.457782 258
0 5 11 24 -2 0 0 310
0 5 12 31.6675 3.3667 8.43929 0.421283 296
0 5 13 30.7206 2.18096 6.04474 0.548248 439
0 5 14 34.6651 -3 0 0 198
0 5 15 25 -2 0 0 400
0 5 16 34.343 2.85038 8.23756 0.43883 311
0 5 17 25 -2 0 0 274
0 5 18 30.0197 1.77048 5.82345 0.379751 403
0 5 19 30.9502 1.34483 5.35996 0.296745 464
0 5 20 34.8735 3.66031 11.4305 0.408945 391
0 5 21 23 -2 0 0 273
0 5 22 31.2143 1.88001 7.8839 0.32437 357
0 5 23 26 -2 0 0 320
0 5 24 34.6651 -3 0 0 187
0 5 25 28.871 5.2744 10.7003 0.460577 551
0 5 26 33.9601 2.89485 8.93125 0.376469 245
0 5 27 27 -2 0 0 521
0 5 28 29.6733 1.70835 5.47767 0.38705 532
0 5 29 32.2322 13.5373 20 0.41153 233
0 5 30 30 -2 0 0 453
0 5 31 25 -2 0 0 721
0 5 32 32.3154 1.89429 5.81429 0.493971 609
0 5 33 25 -2 0 0 665
0 5 34 26 -2 0 0 282
0 5 35 32.0242 1.48764 6.83046 0.364759 978
0 5 36 26 -2 0 0 566
0 5 37 34.8569 4.2441 13.4678 0.482621 401
0 5 38 24 -2 0 0 1094
0 5 39 26 -2 0 0 1594
0 5 40 26 -2 0 0 472
0 5 41 27 -2 0 0 779
0 5 42 32.3607 2.04967 6.98277 0.469555 495
0 5 43 33.3182 2.61021 8.00717 0.300945 347
0 5 44 24 -2 0 0 1081
0 5 45 47.7238 2.74644 12.9235 0.462166 658
0 5 46 29.0523 1.18724 3.85164 0.298617 307
0 5 47 26 -2 0 0 1420
0 5 48 27 -2 0 0 738
0 5 49 28.8301 1.57124 5.20566 0.463514 403
0 5 50 34.5864 1.65738 7.88153 0.452844 1136
0 5 51 30.0168 1.21974 5.11357 0.287719 568
0 5 52 26 -2 0 0 337
0 5 53 27 -2 0 0 1484
0 5 54 37.4525 2.39618 11.0021 0.669432 962
0 5 55 26.274 1.29705 4.95646 0.278843 441
0 5 56 25 -2 0 0 1043
0 5 57 30.7118 1.48184 5.97684 0.529741 736
0 5 58 30 -2 0 0 636
0 5 59 30 -2 0 0 354
0 5 60 25 -2 0 0 1875
0 5 61 31.7177 1.68287 6.2769 0.424752 435
0 5 62 34.3379 3.2979 9.14768 0.368623 327
0 5 63 25 -2 0 0 442
0 6 0 30.4609 -3 0 0 183
0 6 1 30.4609 -3 0 0 133
0 6 2 30.4609 -3 0 0 141
0 6 3 30.4609 -3 0 0 72
0 6 4 30.4609 -3 0 0 66
0 6 5 30.4609 -3 0 0 100
0 6 6 30.4609 -3 0 0 135
0 6 7 30.4609 -3 0 0 46
0 6 8 30.4609 -3 0 0 101
0 6 9 30.4609 -3 0 0 107
0 6 10 30.4609 -3 0 0 75
0 6 11 30.4609 -3 0 0 58
0 6 12 30.4609 -3 0 0 87
0 6 13 30.4609 -3 0 0 54
0 6 14 30.4609 -3 0 0 119
0 6 15 30.4609 -3 0 0 59
0 6 16 30.4609 -3 0 0 65
0 6 17 30.4609 -3 0 0 98
0 6 18 30.4609 -3 0 0 74
0 6 19 30.4609 -3 0 0 46
0 6 20 30.4609 -3 0 0 68
0 6 21 30.4609 -3 0 0 94
0 6 22 30.4609 -3 0 0 62
0 6 23 30.4609 -3 0 0 77
0 6 24 30.4609 -3 0 0 103
0 6 25 30.4609 -3 0 0 48
0 6 26 30.4609 -3 0 0 129
0 6 27 30.4609 -3 0 0 59
0 6 28 30.4609 -3 0 0 46
0 6 29 30.4609 -3 0 0 71
0 6 30 30.4609 -3 0 0 51
0 6 31 30.4609 -3 0 0 43
0 6 32 30.4609 -3 0 0 58
0 6 33 30.4609 -3 0 0 33
0 6 34 30.4609 -3 0 0 96
0 6 35 30.4609 -3 0 0 46
0 6 36 30.4609 -3 0 0 53
0 6 37 30.4609 -3 0 0 65
0 6 38 30.4609 -3 0 0 45
0 6 39 30.4609 -3 0 0 34
0 6 40 30.4609 -3 0 0 49
0 6 41 30.4609 -3 0 0 44
0 6 42 30.4609 -3 0 0 43
0 6 43 30.4609 -3 0 0 71
0 6 44 30.4609 -3 0 0 37
0 6 45 30.4609 -3 0 0 56
0 6 46 30.4609 -3 0 0 79
0 6 47 30.4609 -3 0 0 30
0 6 48 30.4609 -3 0 0 38
0 6 49 30.4609 -3 0 0 43
0 6 50 30.4609 -3 0 0 33
0 6 51 30.4609 -3 0 0 44
0 6 52 30.4609 -3 0 0 51
0 6 53 30.4609 -3 0 0 39
0 6 54 30.4609 -3 0 0 51
0 6 55 30.4609 -3 0 0 58
0 6 56 30.4609 -3 0 0 37
0 6 57 30.4609 -3 0 0 48
0 6 58 30.4609 -3 0 0 41
0 6 59 30.4609 -3 0 0 73
0 6 60 30.4609 -3 0 0 51
0 6 61 30.4609 -3 0 0 56
0 6 62 30.4609 -3 0 0 67
0 6 63 30.4609 -3 0 0 42
0 7 0 30.2038 -3 0 0 66
0 7 1 30.2038 -3 0 0 73
0 7 2 30.2038 -3 0 0 54
0 7 3 30.2038 -3 0 0 56
0 7 4 30.2038 -3 0 0 65
0 7 5 30.2038 -3 0 0 82
0 7 6 30.2038 -3 0 0 62
0 7 7 30.2038 -3 0 0 53
0 7 8 30.2038 -3 0 0 46
0 7 9 30.2038 -3 0 0 48
0 7 10 30.2038 -3 0 0 53
0 7 11 30.2038 -3 0 0 78
0 7 12 30.2038 -3 0 0 56
0 7 13 30.2038 -3 0 0 85
0 7 14 30.2038 -3 0 0 51
0 7 15 30.2038 -3 0 0 82
0 7 16 30.2038 -3 0 0 55
0 7 17 30.2038 -3 0 0 70
0 7 18 30.2038 -3 0 0 71
0 7 19 30.2038 -3 0 0 88
0 7 20 30.2038 -3 0 0 95
0 7 21 30.2038 -3 0 0 63
0 7 22 30.2038 -3 0 0 69
0 7 23 30.2038 -3 0 0 76
0 7 24 30.2038 -3 0 0 66
0 7 25 30.2038 -3 0 0 91
0 7 26 30.2038 -3 0 0 71
0 7 27 30.2038 -3 0 0 96
0 7 28 30.2038 -3 0 0 74
0 7 29 30.2038 -3 0 0 75
0 7 30 30.2038 -3 0 0 89
0 7 31 30.2038 -3 0 0 113
0 7 32 30.2038 -3 0 0 111
0 7 33 30.2038 -3 0 0 103
0 7 34 30.2038 -3 0 0 100
0 7 35 30.2038 -3 0 0 137
0 7 36 30.2038 -3 0 0 118
0 7 37 30.2038 -3 0 0 116
0 7 38 30.2038 -3 0 0 167
0 7 39 27 -2 0 0 277
0 7 40 30.2038 -3 0 0 105
0 7 41 30.2038 -3 0 0 129
0 7 42 30.2038 -3 0 0 143
0 7 43 30.2038 -3 0 0 91
0 7 44 24 -2 0 0 203
0 7 45 30.2038 -3 0 0 154
0 7 46 30.2038 -3 0 0 87
0 7 47 30.92 1.67213 5.2178 0.329794 343
0 7 48 30.2038 -3 0 0 119
0 7 49 30.2038 -3 0 0 109
0 7 50 30.2038 -3 0 0 178
0 7 51 25 -2 0 0 204
0 7 52 30.2038 -3 0 0 109
0 7 53 24 -2 0 0 274
0 7 54 28.5056 2.16312 5.15709 0.32307 204
0 7 55 30.2038 -3 0 0 170
0 7 56 24 -2 0 0 225
0 7 57 24.2477 17.4456 20 0.291976 241
0 7 58 30.2038 -3 0 0 155
0 7 59 30.2038 -3 0 0 108
0 7 60 24 -2 0 0 271
0 7 61 30.2038 -3 0 0 168
0 7 62 30.2038 -3 0 0 144
0 7 63 30.2038 -3 0 0 196
0 8 0 29.2463 -3 0 0 47
0 8 1 29.2463 -3 0 0 57
0 8 2 29.2463 -3 0 0 52
0 8 3 29.2463 -3 0 0 78
0 8 4 29.2463 -3 0 0 78
0 8 5 29.2463 -3 0 0 57
0 8 6 29.2463 -3 0 0 56
0 8 7 29.2463 -3 0 0 82
0 8 8 29.2463 -3 0 0 50
0 8 9 29.2463 -3 0 0 76
0 8 10 29.2463 -3 0 0 31
0 8 11 29.2463 -3 0 0 54
0 8 12 29.2463 -3 0 0 11
0 8 13 29.2463 -3 0 0 96
0 8 14 29.2463 -3 0 0 67
0 8 15 29.2463 -3 0 0 71
0 8 16 29.2463 -3 0 0 67
0 8 17 29.2463 -3 0 0 71
0 8 18 29.2463 -3 0 0 61
0 8 19 29.2463 -3 0 0 114
0 8 20 29.2463 -3 0 0 72
0 8 21 29.2463 -3 0 0 63
0 8 22 29.2463 -3 0 0 70
0 8 23 29.2463 -3 0 0 71
0 8 24 29.2463 -3 0 0 71
0 8 25 29.2463 -3 0 0 128
0 8 26 29.2463 -3 0 0 80
0 8 27 29.2463 -3 0 0 84
0 8 28 29.2463 -3 0 0 98
0 8 29 29.2463 -3 0 0 85
0 8 30 29.2463 -3 0 0 76
0 8 31 29.2463 -3 0 0 136
0 8 32 29.2463 -3 0 0 106
0 8 33 29.2463 -3 0 0 124
0 8 34 29.2463 -3 0 0 86
0 8 35 29.2463 -3 0 0 180
0 8 36 29.2463 -3 0 0 83
0 8 37 29.2463 -3 0 0 70
0 8 38 25 -2 0 0 231
0 8 39 29.2463 -3 0 0 169
0 8 40 29.2463 -3 0 0 69
0 8 41 29.2463 -3 0 0 136
0 8 42 29.2463 -3 0 0 86
0 8 43 29.2463 -3 0 0 74
0 8 44 29.2463 -3 0 0 133
0 8 45 29.2463 -3 0 0 137
0 8 46 29.2463 -3 0 0 76
0 8 47 32.741 10.3724 20 0.365562 318
0 8 48 29.2463 -3 0 0 96
0 8 49 29.2463 -3 0 0 67
0 8 50 29.2463 -3 0 0 176
0 8 51 29.2463 -3 0 0 134
0 8 52 29.2463 -3 0 0 68
0 8 53 24 -2 0 0 215
0 8 54 29.2463 -3 0 0 152
0 8 55 29.2463 -3 0 0 110
0 8 56 29.2463 -3 0 0 158
0 8 57 29.2463 -3 0 0 166
0 8 58 29.2463 -3 0 0 121
0 8 59 29.2463 -3 0 0 79
0 8 60 29.2463 -3 0 0 184
0 8 61 29.2463 -3 0 0 109
0 8 62 29.2463 -3 0 0 100
0 8 63 29.2463 -3 0 0 113
0 9 0 30.7483 -3 0 0 83
0 9 1 30.7483 -3 0 0 80
0 9 2 30.7483 -3 0 0 66
0 9 3 30.7483 -3 0 0 33
0 9 4 30.7483 -3 0 0 37
0 9 5 30.7483 -3 0 0 37
0 9 6 30.7483 -3 0 0 62
0 9 7 30.7483 -3 0 0 35
0 9 8 30.7483 -3 0 0 50
0 9 9 30.7483 -3 0 0 42
0 9 10 30.7483 -3 0 0 31
0 9 11 30.7483 -3 0 0 29
0 9 12 30.7483 -3 0 0 40
0 9 13 30.7483 -3 0 0 19
0 9 14 30.7483 -3 0 0 67
0 9 15 30.7483 -3 0 0 35
0 9 16 30.7483 -3 0 0 30
0 9 17 30.7483 -3 0 0 48
0 9 18 30.7483 -3 0 0 36
0 9 19 30.7483 -3 0 0 25
0 9 20 30.7483 -3 0 0 29
0 9 21 30.7483 -3 0 0 47
0 9 22 30.7483 -3 0 0 34
0 9 23 30.7483 -3 0 0 41
0 9 24 30.7483 -3 0 0 69
0 9 25 30.7483 -3 0 0 26
0 9 26 30.7483 -3 0 0 58
0 9 27 30.7483 -3 0 0 23
0 9 28 30.7483 -3 0 0 38
0 9 29 30.7483 -3 0 0 27
0 9 30 30.7483 -3 0 0 19
0 9 31 30.7483 -3 0 0 17
0 9 32 30.7483 -3 0 0 27
0 9 33 30.7483 -3 0 0 18
0 9 34 30.7483 -3 0 0 49
0 9 35 30.7483 -3 0 0 28
0 9 36 30.7483 -3 0 0 24
0 9 37 30.7483 -3 0 0 33
0 9 38 30.7483 -3 0 0 23
0 9 39 30.7483 -3 0 0 16
0 9 40 30.7483 -3 0 0 21
0 9 41 30.7483 -3 0 0 24
0 9 42 30.7483 -3 0 0 28
0 9 43 30.7483 -3 0 0 45
0 9 44 30.7483 -3 0 0 13
0 9 45 30.7483 -3 0 0 13
0 9 46 30.7483 -3 0 0 50
0 9 47 30.7483 -3 0 0 14
0 9 48 30.7483 -3 0 0 6
0 9 49 30.7483 -3 0 0 30
0 9 50 30.7483 -3 0 0 26
0 9 51 30.7483 -3 0 0 21
0 9 52 30.7483 -3 0 0 32
0 9 53 30.7483 -3 0 0 10
0 9 54 30.7483 -3 0 0 29
0 9 55 30.7483 -3 0 0 33
0 9 56 30.7483 -3 0 0 36
0 9 57 30.7483 -3 0 0 27
0 9 58 30.7483 -3 0 0 29
0 9 59 30.7483 -3 0 0 48
0 9 60 30.7483 -3 0 0 15
0 9 61 30.7483 -3 0 0 27
0 9 62 30.7483 -3 0 0 26
0 9 63 30.7483 -3 0 0 27
0 10 0 33.4038 -3 0 0 107
0 10 1 33.4038 -3 0 0 107
0 10 2 33.4038 -3 0 0 169
0 10 3 28.3217 19.2641 20 0.383693 266
0 10 4 33.4038 -3 0 0 162
0 10 5 33.4038 -3 0 0 142
0 10 6 33.4038 -3 0 0 125
0 10 7 35.2551 2.26678 8.45328 0.35236 410
0 10 8 33.4038 -3 0 0 148
0 10 9 33.4038 -3 0 0 177
0 10 10 25 -2 0 0 222
0 10 11 33.4038 -3 0 0 158
0 10 12 33.4038 -3 0 0 192
0 10 13 28 -2 0 0 333
0 10 14 33.4038 -3 0 0 116
0 10 15 28 -2 0 0 263
0 10 16 33.8097 5.4137 10.6475 0.370399 334
0 10 17 33.4038 -3 0 0 126
0 10 18 33.4008 13.5486 20 0.341614 204
0 10 19 27 -2 0 0 452
0 10 20 33.4038 -3 0 0 161
0 10 21 33.4038 -3 0 0 166
0 10 22 34.9105 5.04361 9.76956 0.355236 222
0 10 23 33.4038 -3 0 0 143
0 10 24 33.4038 -3 0 0 118
0 10 25 39.0636 4.5734 14.0017 0.626013 537
0 10 26 33.4038 -3 0 0 127
0 10 27 30 -2 0 0 268
0 10 28 29 -2 0 0 361
0 10 29 33.4038 -3 0 0 141
0 10 30 33.4038 -3 0 0 195
0 10 31 34.8064 2.05286 6.50825 0.400625 670
0 10 32 27.8983 6.45434 15.8164 0.424403 428
0 10 33 28 -2 0 0 294
0 10 34 33.4038 -3 0 0 126
0 10 35 34.7761 1.97955 6.58529 0.276731 816
0 10 36 35.4108 8.14121 17.1885 0.35456 253
0 10 37 33.4038 -3 0 0 136
0 10 38 33.2226 1.33645 5.79767 0.330884 926
0 10 39 26 -2 0 0 434
0 10 40 30.4535 25.7445 19.1912 0.423482 209
0 10 41 25 -2 0 0 453
0 10 42 27 -2 0 0 262
0 10 43 33.4038 -3 0 0 171
0 10 44 31.6446 2.30827 6.86539 0.410411 576
0 10 45 26 -2 0 0 341
0 10 46 33.4038 -3 0 0 135
0 10 47 33.9247 1.55625 7.09335 0.290333 1190
0 10 48 27 -2 0 0 282
0 10 49 43.1402 7.90302 20 0.356005 205
0 10 50 31.8052 1.93659 6.17851 0.383859 437
0 10 51 33.4038 -3 0 0 184
0 10 52 33.4038 -3 0 0 186
0 10 53 23.0817 15.2516 20 0.67679 663
0 10 54 29.8201 1.67791 5.00132 0.371886 361
0 10 55 33.4038 -3 0 0 167
0 10 56 35.5688 4.58332 14.1624 0.3766 258
0 10 57 27 -2 0 0 235
0 10 58 25 -2 0 0 275
0 10 59 33.4038 -3 0 0 116
0 10 60 31.8127 1.07272 4.24498 0.534287 458
0 10 61 33.4038 -3 0 0 198
0 10 62 33.4038 -3 0 0 176
0 10 63 33.4038 -3 0 0 199
0 11 0 29.3127 -3 0 0 162
0 11 1 29.3127 -3 0 0 127
0 11 2 29.3127 -3 0 0 119
0 11 3 29.3127 -3 0 0 62
0 11 4 29.3127 -3 0 0 96
0 11 5 29.3127 -3 0 0 100
0 11 6 29.3127 -3 0 0 99
0 11 7 29.3127 -3 0 0 49
0 11 8 29.3127 -3 0 0 106
0 11 9 29.3127 -3 0 0 70
0 11 10 29.3127 -3 0 0 56
0 11 11 29.3127 -3 0 0 104
0 11 12 29.3127 -3 0 0 70
0 11 13 29.3127 -3 0 0 50
0 11 14 29.3127 -3 0 0 159
