#mip results PROTO15-TB2022-03
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 4 37 1.5 -2 0 0 1122
0 4 38 1.5 -2 0 0 847
0 4 39 5.5 -2 0 0 982
0 4 40 1.5 -2 0 0 963
0 4 41 1.5 -2 0 0 863
0 4 42 1.5 -2 0 0 1007
0 4 43 1.5 -2 0 0 1251
0 4 44 1.5 -2 0 0 834
0 4 45 5.5 -2 0 0 846
0 4 46 1.5 -2 0 0 1557
0 4 47 5.5 -2 0 0 890
0 4 48 1.5 -2 0 0 905
0 4 49 5.5 -2 0 0 1194
0 4 50 5.5 -2 0 0 879
0 4 51 1.5 -2 0 0 1350
0 4 52 5.5 -2 0 0 1290
0 4 53 1.5 -2 0 0 853
0 4 54 1.5 -2 0 0 959
0 4 55 1.5 -2 0 0 1351
0 4 56 1.5 -2 0 0 1017
0 4 57 1.5 -2 0 0 1217
0 4 58 1.5 -2 0 0 1034
0 4 59 1.5 -2 0 0 1425
0 4 60 1.5 -2 0 0 905
0 4 61 5.5 -2 0 0 1558
0 4 62 1.5 -2 0 0 1553
0 4 63 5.5 -2 0 0 1157
0 5 0 1.5 -2 0 0 1785
0 5 1 1.5 -2 0 0 1958
0 5 2 1.5 -2 0 0 2090
0 5 3 1.5 -2 0 0 2905
0 5 4 1.5 -2 0 0 2302
0 5 5 5.5 -2 0 0 2331
0 5 6 5.5 -2 0 0 2453
0 5 7 1.5 -2 0 0 3862
0 5 8 1.5 -2 0 0 2124
0 5 9 1.5 -2 0 0 3007
0 5 10 1.5 -2 0 0 3346
0 5 11 1.5 -2 0 0 2124
0 5 12 1.5 -2 0 0 2690
0 5 13 1.5 -2 0 0 3251
0 5 14 1.5 -2 0 0 1704
0 5 15 1.5 -2 0 0 2803
0 5 16 5.5 -2 0 0 3901
0 5 17 5.4178 0.532888 0.346156 0.443781 1870
0 5 18 1.5 -2 0 0 2635
0 5 19 5.5 -2 0 0 3830
0 5 20 1.5 -2 0 0 2251
0 5 21 1.5 -2 0 0 2710
0 5 22 1.5 -2 0 0 3255
0 5 23 9.5 -2 0 0 2033
0 5 24 5.5 -2 0 0 1875
0 5 25 1.5 -2 0 0 3620
0 5 26 1.5 -2 0 0 1659
0 5 27 1.5 -2 0 0 2855
0 5 28 1.5 -2 0 0 3082
0 5 29 1.5 -2 0 0 1832
0 5 30 1.5 -2 0 0 2553
0 5 31 5.5 -2 0 0 3427
0 5 32 5.5 -2 0 0 2873
0 5 33 5.5 -2 0 0 2589
0 5 34 5.5 -2 0 0 1620
0 5 35 5.5 -2 0 0 3249
0 5 36 1.5 -2 0 0 2420
0 5 37 1.5 -2 0 0 1934
0 5 38 1.5 -2 0 0 3103
0 5 39 4.67292 0.205649 0.107879 0.328411 2144
0 5 40 5.5 -2 0 0 2185
0 5 41 5.5 -2 0 0 2843
0 5 42 5.5 -2 0 0 2080
0 5 43 5.5 -2 0 0 1730
0 5 44 1.5 -2 0 0 2494
0 5 45 1.5 -2 0 0 1879
0 5 46 5.5 -2 0 0 1590
0 5 47 1.5 -2 0 0 2970
0 5 48 5.5 -2 0 0 2261
0 5 49 5.5 -2 0 0 1842
0 5 50 5.5 -2 0 0 2429
0 5 51 1.5 -2 0 0 1592
0 5 52 1.5 -2 0 0 1690
0 5 53 1.5 -2 0 0 2636
0 5 54 1.5 -2 0 0 2151
0 5 55 1.5 -2 0 0 1564
0 5 56 1.5 -2 0 0 1916
0 5 57 5.5 -2 0 0 1815
0 5 58 1.5 -2 0 0 1861
0 5 59 1.5 -2 0 0 1537
0 5 60 5.5 -2 0 0 2295
0 5 61 4.65021 0.439737 0.281103 0.203223 1536
0 5 62 1.5 -2 0 0 1468
0 5 63 1.5 -2 0 0 1692
0 6 0 5.5 -2 0 0 1586
0 6 1 1.5 -2 0 0 1278
0 6 2 1.5 -2 0 0 1155
0 6 3 9.5 -2 0 0 844
0 6 4 5.5 -2 0 0 886
0 6 5 1.5 -2 0 0 973
0 6 6 1.5 -2 0 0 1027
0 6 7 1.5 -2 0 0 865
0 6 8 5.13391 0.501925 0.253962 0.377757 1144
0 6 9 1.5 -2 0 0 916
0 6 10 5.59522 0.509327 0.151451 0.366714 813
0 6 11 5.5 -2 0 0 1101
0 6 12 1.5 -2 0 0 935
0 6 13 5.5 -2 0 0 778
0 6 14 5.5 -2 0 0 1452
0 6 15 1.5 -2 0 0 851
0 6 16 6.04719 0.415043 0.183356 0.307229 943
0 6 17 5.5 -2 0 0 1238
0 6 18 5.5 -2 0 0 917
0 6 19 1.5 -2 0 0 807
0 6 20 5.5 -2 0 0 935
0 6 21 5.5 -2 0 0 990
0 6 22 5.5 -2 0 0 826
0 6 23 5.5 -2 0 0 996
0 6 24 5.5 -2 0 0 1227
0 6 25 1.5 -2 0 0 810
0 6 26 5.5 -2 0 0 1417
0 6 27 5.98886 0.430366 0.260747 0.440674 849
0 6 28 5.12186 0.308232 0.114222 0.191509 806
0 6 29 5.5 -2 0 0 1114
0 6 30 5.5 -2 0 0 889
0 6 31 5.5 -2 0 0 807
0 6 32 5.5 -2 0 0 807
0 6 33 5.5 -2 0 0 801
0 6 34 5.5 -2 0 0 1317
0 6 35 5.5 -2 0 0 713
0 6 36 5.5 -2 0 0 869
0 6 37 5.5 -2 0 0 893
0 6 38 5.5 -2 0 0 719
0 6 39 5.5 -2 0 0 815
0 6 40 5.5 -2 0 0 914
0 6 41 5.5 -2 0 0 750
0 6 42 1.5 -2 0 0 860
0 6 43 1.5 -2 0 0 1094
0 6 44 5.5 -2 0 0 686
0 6 45 1.5 -2 0 0 757
0 6 46 5.5 -2 0 0 1201
0 6 47 5.5 -2 0 0 719
0 6 48 5.5 -2 0 0 878
0 6 49 5.5 -2 0 0 913
0 6 50 1.5 -2 0 0 737
0 6 51 1.5 -2 0 0 1024
0 6 52 1.5 -2 0 0 984
0 6 53 1.5 -2 0 0 740
0 6 54 1.5 -2 0 0 754
0 6 55 5.5 -2 0 0 916
0 6 56 1.5 -2 0 0 876
0 6 57 1.5 -2 0 0 917
0 6 58 1.5 -2 0 0 820
0 6 59 4.89022 0.456943 0.358339 0.171139 1124
0 6 60 1.5 -2 0 0 799
0 6 61 1.5 -2 0 0 1075
0 6 62 1.5 -2 0 0 1007
0 6 63 1.5 -2 0 0 845
0 7 0 5.5 -2 0 0 1166
0 7 1 1.5 -2 0 0 1284
0 7 2 5.5 -2 0 0 1338
0 7 3 1.5 -2 0 0 1825
0 7 4 1.5 -2 0 0 1624
0 7 5 1.5 -2 0 0 1499
0 7 6 1.5 -2 0 0 1440
0 7 7 1.5 -2 0 0 2360
0 7 8 5.5 -2 0 0 1377
0 7 9 1.5 -2 0 0 1737
0 7 10 5.5 -2 0 0 1856
0 7 11 5.5 -2 0 0 1529
0 7 12 1.5 -2 0 0 1626
0 7 13 1.5 -2 0 0 2182
0 7 14 1.5 -2 0 0 1176
0 7 15 1.5 -2 0 0 2079
0 7 16 1.5 -2 0 0 2184
0 7 17 1.5 -2 0 0 1297
0 7 18 5.5 -2 0 0 1844
0 7 19 1.5 -2 0 0 2620
0 7 20 5.5 -2 0 0 1854
0 7 21 5.5 -2 0 0 1666
0 7 22 5.5 -2 0 0 1962
0 7 23 5.5 -2 0 0 1654
0 7 24 5.5 -2 0 0 1189
0 7 25 5.5 -2 0 0 2882
0 7 26 1.5 -2 0 0 1305
0 7 27 1.5 -2 0 0 2271
0 7 28 5.5 -2 0 0 2587
0 7 29 5.5 -2 0 0 1471
0 7 30 5.5 -2 0 0 2085
0 7 31 5.5 -2 0 0 3172
0 7 32 1.5 -2 0 0 2626
0 7 33 1.5 -2 0 0 2259
0 7 34 1.5 -2 0 0 1406
0 7 35 1.5 -2 0 0 3369
0 7 36 5.5 -2 0 0 2265
0 7 37 1.5 -2 0 0 1813
0 7 38 5.5 -2 0 0 3616
0 7 39 5.5 -2 0 0 2629
0 7 40 9.5 -2 0 0 1893
0 7 41 1.5 -2 0 0 2812
0 7 42 5.5 -2 0 0 2124
0 7 43 1.5 -2 0 0 1578
0 7 44 5.5 -2 0 0 2956
0 7 45 1.5 -2 0 0 2521
0 7 46 4.94004 0.381495 0.134599 0.501737 1459
0 7 47 5.5 -2 0 0 3698
0 7 48 1.5 -2 0 0 2305
0 7 49 5.5 -2 0 0 1858
0 7 50 1.5 -2 0 0 2693
0 7 51 5.5 -2 0 0 1948
0 7 52 1.5 -2 0 0 1690
0 7 53 1.5 -2 0 0 3229
0 7 54 5.5 -2 0 0 2481
0 7 55 1.5 -2 0 0 1756
0 7 56 1.5 -2 0 0 2385
0 7 57 1.5 -2 0 0 2092
0 7 58 5.02072 0.352325 0.277693 0.0366539 2202
0 7 59 4.93791 0.43668 0.190597 0.287136 1597
0 7 60 1.5 -2 0 0 2956
0 7 61 1.5 -2 0 0 1707
0 7 62 1.5 -2 0 0 1610
0 7 63 5.5 -2 0 0 2117
0 8 0 1.5 -2 0 0 841
0 8 1 1.5 -2 0 0 821
0 8 2 1.5 -2 0 0 752
0 8 3 1.5 -2 0 0 738
0 8 4 1.5 -2 0 0 779
0 8 5 1.5 -2 0 0 815
0 8 6 5.5 -2 0 0 761
0 8 7 5.5 -2 0 0 690
0 8 8 1.5 -2 0 0 726
0 8 9 1.5 -2 0 0 773
0 8 10 4.80768 0.296824 0.542545 0.485151 680
0 8 11 1.5 -2 0 0 767
0 8 12 0 -10 0 0 52
0 8 13 1.5 -2 0 0 747
0 8 14 1.5 -2 0 0 729
0 8 15 1.5 -2 0 0 781
0 8 16 1.5 -2 0 0 763
0 8 17 1.5 -2 0 0 771
0 8 18 1.5 -2 0 0 720
0 8 19 5.5 -2 0 0 786
0 8 20 5.5 -2 0 0 829
0 8 21 5.5 -2 0 0 779
0 8 22 1.5 -2 0 0 686
0 8 23 1.5 -2 0 0 879
0 8 24 1.5 -2 0 0 792
0 8 25 5.5 -2 0 0 826
0 8 26 5.5 -2 0 0 893
0 8 27 5.5 -2 0 0 757
0 8 28 1.5 -2 0 0 799
0 8 29 1.5 -2 0 0 847
0 8 30 5.5 -2 0 0 801
0 8 31 5.03527 0.404322 0.263065 0.299491 882
0 8 32 5.5 -2 0 0 850
0 8 33 5.5 -2 0 0 821
0 8 34 1.5 -2 0 0 863
0 8 35 1.5 -2 0 0 892
0 8 36 5.5 -2 0 0 862
0 8 37 5.5 -2 0 0 878
0 8 38 5.5 -2 0 0 1022
0 8 39 5.5 -2 0 0 1103
0 8 40 1.5 -2 0 0 850
0 8 41 5.5 -2 0 0 894
0 8 42 5.47022 0.498908 0.33528 0.3154 971
0 8 43 5.5 -2 0 0 867
0 8 44 5.5 -2 0 0 869
0 8 45 1.5 -2 0 0 856
0 8 46 1.5 -2 0 0 943
0 8 47 1.5 -2 0 0 1131
0 8 48 5.5 -2 0 0 948
0 8 49 5.5 -2 0 0 950
0 8 50 5.5 -2 0 0 951
0 8 51 5.5 -2 0 0 1170
0 8 52 1.5 -2 0 0 972
0 8 53 1.5 -2 0 0 1088
0 8 54 5.5 -2 0 0 1017
0 8 55 1.5 -2 0 0 1071
0 8 56 1.5 -2 0 0 1177
0 8 57 1.5 -2 0 0 1147
0 8 58 1.5 -2 0 0 999
0 8 59 1.5 -2 0 0 1011
0 8 60 1.5 -2 0 0 1120
0 8 61 1.5 -2 0 0 1237
0 8 62 1.5 -2 0 0 1136
0 8 63 1.5 -2 0 0 1018
0 9 0 5.5 -2 0 0 1121
0 9 1 5.5 -2 0 0 1155
0 9 2 5.5 -2 0 0 1083
0 9 3 5.5 -2 0 0 936
0 9 4 1.5 -2 0 0 895
0 9 5 1.5 -2 0 0 1059
0 9 6 1.5 -2 0 0 1111
0 9 7 1.5 -2 0 0 956
0 9 8 1.5 -2 0 0 1031
0 9 9 1.5 -2 0 0 1045
0 9 10 1.5 -2 0 0 1056
0 9 11 1.5 -2 0 0 959
0 9 12 5.5 -2 0 0 975
0 9 13 1.5 -2 0 0 826
0 9 14 1.5 -2 0 0 1092
0 9 15 5.5 -2 0 0 875
0 9 16 5.5 -2 0 0 1035
0 9 17 1.5 -2 0 0 971
0 9 18 5.5 -2 0 0 896
0 9 19 1.5 -2 0 0 885
0 9 20 6.6014 0.423054 0.347665 0.922844 821
0 9 21 5.5 -2 0 0 1087
0 9 22 1.5 -2 0 0 953
0 9 23 5.5 -2 0 0 850
0 9 24 5.5 -2 0 0 1037
0 9 25 1.5 -2 0 0 774
0 9 26 5.5 -2 0 0 952
0 9 27 1.5 -2 0 0 847
0 9 28 5.5 -2 0 0 790
0 9 29 5.5 -2 0 0 833
0 9 30 4.84584 0.427823 0.280178 0.31946 847
0 9 31 1.5 -2 0 0 814
0 9 32 1.5 -2 0 0 737
0 9 33 1.5 -2 0 0 817
0 9 34 5.5 -2 0 0 910
0 9 35 5.35937 0.380104 0.182611 0.5238 777
0 9 36 5.5 -2 0 0 708
0 9 37 1.5 -2 0 0 745
0 9 38 5.5 -2 0 0 739
0 9 39 1.5 -2 0 0 724
0 9 40 1.5 -2 0 0 809
0 9 41 1.5 -2 0 0 702
0 9 42 1.5 -2 0 0 735
0 9 43 1.5 -2 0 0 824
0 9 44 5.5 -2 0 0 694
0 9 45 1.5 -2 0 0 726
0 9 46 5.5 -2 0 0 856
0 9 47 5.5 -2 0 0 728
0 9 48 5.5 -2 0 0 737
0 9 49 5.5 -2 0 0 694
0 9 50 1.5 -2 0 0 715
0 9 51 1.5 -2 0 0 729
0 9 52 5.5 -2 0 0 755
0 9 53 1.5 -2 0 0 759
0 9 54 1.5 -2 0 0 725
0 9 55 1.5 -2 0 0 687
0 9 56 1.5 -2 0 0 725
0 9 57 1.5 -2 0 0 712
0 9 58 1.5 -2 0 0 747
0 9 59 5.5 -2 0 0 773
0 9 60 1.5 -2 0 0 709
0 9 61 1.5 -2 0 0 783
0 9 62 1.5 -2 0 0 753
0 9 63 1.5 -2 0 0 712
0 10 0 5.5 -2 0 0 1353
0 10 1 5.5 -2 0 0 1254
0 10 2 5.5 -2 0 0 1285
0 10 3 9.5 -2 0 0 1292
0 10 4 5.5 -2 0 0 1512
0 10 5 5.5 -2 0 0 1350
0 10 6 1.5 -2 0 0 1357
0 10 7 1.5 -2 0 0 1280
0 10 8 1.5 -2 0 0 1291
0 10 9 5.79097 0.49398 0.129304 0.254223 1168
0 10 10 5.5 -2 0 0 1117
0 10 11 1.5 -2 0 0 1570
0 10 12 5.5 -2 0 0 1271
0 10 13 5.5 -2 0 0 1290
0 10 14 5.5 -2 0 0 1456
0 10 15 5.5 -2 0 0 1448
0 10 16 1.5 -2 0 0 1110
0 10 17 1.5 -2 0 0 1522
0 10 18 1.5 -2 0 0 1484
0 10 19 1.5 -2 0 0 1404
0 10 20 5.5 -2 0 0 1611
0 10 21 5.5 -2 0 0 1130
0 10 22 1.5 -2 0 0 1184
0 10 23 5.5 -2 0 0 1760
0 10 24 1.5 -2 0 0 1358
0 10 25 1.5 -2 0 0 1527
0 10 26 5.5 -2 0 0 1693
0 10 27 5.5 -2 0 0 1581
0 10 28 5.5 -2 0 0 1556
0 10 29 5.5 -2 0 0 1608
0 10 30 5.5 -2 0 0 1661
0 10 31 5.5 -2 0 0 1712
0 10 32 5.5 -2 0 0 1607
0 10 33 5.5 -2 0 0 1698
0 10 34 6.39467 0.430319 0.168726 0.69149 1848
0 10 35 1.5 -2 0 0 1971
0 10 36 5.5 -2 0 0 1851
0 10 37 1.5 -2 0 0 1935
0 10 38 5.5 -2 0 0 2200
0 10 39 5.5 -2 0 0 2764
0 10 40 1.5 -2 0 0 1889
0 10 41 1.5 -2 0 0 1884
0 10 42 5.5 -2 0 0 2211
0 10 43 5.5 -2 0 0 2043
0 10 44 5.5 -2 0 0 2142
0 10 45 1.5 -2 0 0 1924
0 10 46 1.5 -2 0 0 2070
0 10 47 5.5 -2 0 0 2757
0 10 48 5.5 -2 0 0 2029
0 10 49 1.5 -2 0 0 2197
0 10 50 5.5 -2 0 0 2219
0 10 51 1.5 -2 0 0 3051
0 10 52 1.5 -2 0 0 2322
0 10 53 1.5 -2 0 0 2673
0 10 54 1.5 -2 0 0 2357
0 10 55 1.5 -2 0 0 2634
0 10 56 1.5 -2 0 0 3033
0 10 57 1.5 -2 0 0 3052
0 10 58 5.5 -2 0 0 2439
0 10 59 1.5 -2 0 0 2347
0 10 60 1.5 -2 0 0 2676
0 10 61 1.5 -2 0 0 3444
0 10 62 1.5 -2 0 0 2691
0 10 63 1.5 -2 0 0 2435
0 11 0 1.5 -2 0 0 3539
0 11 1 1.5 -2 0 0 3503
0 11 2 1.5 -2 0 0 3481
0 11 3 5.5 -2 0 0 2333
0 11 4 1.5 -2 0 0 2404
0 11 5 1.5 -2 0 0 2568
0 11 6 1.5 -2 0 0 3305
0 11 7 1.5 -2 0 0 2034
0 11 8 1.5 -2 0 0 2773
0 11 9 1.5 -2 0 0 2876
0 11 10 1.5 -2 0 0 2675
0 11 11 1.5 -2 0 0 2425
0 11 12 1.5 -2 0 0 2577
0 11 13 1.5 -2 0 0 1991
0 11 14 1.5 -2 0 0 3011
0 11 15 5.5 -2 0 0 2142
0 11 16 1.5 -2 0 0 2632
0 11 17 1.5 -2 0 0 2489
0 11 18 1.5 -2 0 0 2223
0 11 19 1.5 -2 0 0 1872
0 11 20 6.04569 0.401906 0.242644 0.849907 1930
0 11 21 5.5 -2 0 0 3153
0 11 22 5.5 -2 0 0 2307
0 11 23 1.5 -2 0 0 2202
0 11 24 5.5 -2 0 0 2813
0 11 25 1.5 -2 0 0 1642
0 11 26 5.5 -2 0 0 2616
